Sentence,Sentiment,sentence
"Swedish telco TeliaSonera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",neutral,"Swedish telco TeliaSonera fait équipe avec Friends , une organisation suédoise contre les brimades , pour lutter contre les brimades envers les enfants et les adolescents via les canaux électroniques ."
The duration of the contract is 37 months .,neutral,La durée du contrat est de 37 mois.
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral,Une réunion des actionnaires de Glisten pour voter sur l'offre aura lieu le 12 mars .
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",neutral,"Mercator utilisera le logiciel pour ses opérations logistiques , de détail et de gros en Slovénie et ses autres marchés en Europe du Sud-Est ."
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative,"L' assureur Axa ( PAR : CS ) a glissé de 5,35 % à 14,15 EUR , après que Citigroup et ING aient réduit leurs objectifs sur le stock ."
"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .",positive,"Rinkuskiai a augmenté les ventes de 18.1 pour cent, à 1.37 millions de litres, tandis que les ventes de Kauno Alus ont augmenté de 14,3 pour cent, à 960.000 litres."
No changes in media activity were seen in October compared with September .,neutral,Aucun changement dans l'activité des médias n'a été observé en octobre par rapport à septembre .
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,neutral,"Le bénéfice net d' Orion pour le troisième trimestre de 2007 a diminué à 36,5 millions d' euros ( 52,1 millions de dollars ) par rapport à 40,3 millions d' euros ( 57,5 millions de dollars ) l' année précédente ."
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",negative,"La part de marché des prêts de Sampo Bank s' est établie à 13,6 % , contre 14,4 % au premier trimestre de 2008 ."
In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,neutral,"En juillet, elle et Quadriga Capital ont vendu leur entreprise de fabrication de pompes Lewa GmbH à la société japonaise Nikkiso Co. ."
"The largest construction company in Finland , YIT Corporation , is to acquire 70 % of the shares in the Slovak construction company Reding Bratislava .",neutral,"La plus grande société de construction en Finlande , YIT Corporation , doit acquérir 70 % des actions de la société slovaque de construction Reding Bratislava ."
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",neutral,"Au total , plus de 3000 caméras de surveillance seront manipulées et gérées en fonction de divers besoins , a déclaré la société ."
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",neutral,"Sukhraj Dulai , du 2900 bloc de Boni Sue Court , un cul-de-sac sur le côté nord de la ville , a commencé le véhicule et est entré dans sa maison vers 8 heures mardi , laissant la porte de garage ouverte ."
The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,neutral,La valeur d'entreprise de Maritim Food AS a été déterminée à environ 15 millions d'euros.
Facebook $FB received a Buy rating from Wells Fargo 5-star Analyst Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu,positive,Facebook $FB a reçu une note d'achat de l'analyste 5 étoiles Wells Fargo Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu
"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",neutral,"En avril-juin 2008 , les ventes nettes de Scanfil ont atteint 58,7 millions d' euros et le bénéfice d' exploitation 6,6 millions d' euros ."
"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",positive,"Aldi et Lidl planifient l'expansion à l'avance comme Tesco, Sainsbury, Morrisons ..."
"The paper industry 's de-inking sludge , which is produced in mills that use recycled fiber when printing ink is removed from recovered paper , is also a suitable raw material .",neutral,"Les boues de désencrage de l'industrie du papier , qui sont produites dans des usines qui utilisent des fibres recyclées lors de l'impression de l'encre est retiré du papier récupéré , est également une matière première appropriée ."
$RSOL bought 3500 shares today!,positive,$RSOL a acheté 3500 actions aujourd'hui!
$XLI Potential intermediate top in an Uptrend on a 60'-15'-4' charts http://stks.co/j1TdF,positive,$XLI Potentiel intermédiaire supérieur dans une tendance ascendante sur un graphique de 60'-15'-4' http://stks.co/j1TdF
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,neutral,M. Kari Stadigh continuera d ' exercer les fonctions de Président du Conseil et M. Matti Arteva de Vice-Président.
"The total value of the order , placed by Aspo ' marine transportation subsidiary ESL Shipping Oy , is EUR 60 million ( USD 77.5 m ) .",neutral,"La valeur totale de la commande , passée par la filiale de transport maritime d' Aspo ' ESL Shipping Oy , est de 60 millions d' euros ( USD 77,5 m ) ."
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,neutral,"La perte d' exploitation s' est élevée à 0,3 million d' euros , contre un bénéfice de 2,2 millions d' euros pour la période correspondante de 2007 ."
One attractive factor about the tablets for media companies is that they provide a new way of making money .,positive,Un facteur intéressant sur les tablettes pour les entreprises de médias est qu'ils fournissent une nouvelle façon de faire de l'argent .
"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",positive,"Raisio 'l'offre d'acheter Glisten est un ""gagnant-gagnant"" affaire pour les deux entreprises, le président de la société britannique de collations a dit juste-alimentaire aujourd'hui 10 février."
The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,positive,Les parties ont convenu de négocier des accords de distribution et de licence définitifs d'ici la fin juin 2010.
Status : Agreed,neutral,État d ' avancement : Accord
long $AAPL 107 calls @ .40,positive,long $AAPL 107 appels @ .40
"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .",neutral,"L'indice large WIG a terminé la session de jeudi 0,1 pct en hausse à 65 003,34 pts , tandis que la puce bleue WIG20 a été 1,13 en baisse à 3 687,15 pts ."
Tesla issues its first Model X recall https://t.co/t1kMqVwhQQ $TSLA,negative,Tesla publie son premier rappel du modèle X https://t.co/t1kMqVwhQQ $TSLA
REFILE-UPDATE 4-Britain's Lloyds to pay first dividend since rescue,positive,REFILE-UPDATE 4-Britain's Lloyds à payer le premier dividende depuis le sauvetage
what is up with $HK..... from Jan to now it's been a sinking ship...,negative,"Qu'est-ce qui se passe avec $HK... de Jan à maintenant, c'est un bateau qui coule..."
"Finnish property investor Sponda said it has agreed a 100 mln eur , five-year mln credit facility with Swedbank and a 50 mln eur , seven-year facility with OKO Bank .",neutral,"L' investisseur immobilier finlandais Sponda a déclaré avoir convenu d' une facilité de crédit de 100 mln eur , de cinq ans mln avec Swedbank et de 50 mln eur , de sept ans avec OKO Bank ."
The deliveries started in April 2006 and will be completed in 2007 .,neutral,Les livraisons ont commencé en avril 2006 et seront achevées en 2007 .
"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Stock , which went live in May 2008 .",neutral,"Le nouveau système , qui comprendra 60 MC3090 PDA de Motorola , qui sera utilisé par 60 opérateurs Poundstretcher sur 3 équipes , s' intégrera en temps réel avec le système de gestion d' entrepôt existant de l' entreprise , Aldata G.O.L.D Stock , qui est entré en service en mai 2008 ."
"For Teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .",positive,"Pour Teleste , l' acquisition marque une entrée dans le secteur des services sur un marché où elle est depuis longtemps un fournisseur de produits établi et important ."
18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,neutral,18 mars 2010 Une fuite dans l'étang de gypse a été détectée aujourd'hui à la mine Talvivaara.
FTSE edges up as investors cheer Kingfisher results,positive,FTSE bords vers le haut que les investisseurs encourager Kingfisher résultats
Pohjola will act as the manager of the issue and the bond will be listed on NASDAQ OMX Helsinki Ltd. .,neutral,Pohjola agira en tant que gestionnaire de l'émission et la caution sera cotée sur NASDAQ OMX Helsinki Ltd. .
Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,negative,"Starbucks partage jusqu'à ~4,2% $SBUX https://t.co/JlgrprR54k"
Finnish beverage company Olvi is one of the last listed companies in Finland that has not yet published its financial result for the second quarter of 2009 .,neutral,La société finlandaise de boissons Olvi est l' une des dernières sociétés cotées en Finlande qui n' a pas encore publié son résultat financier pour le deuxième trimestre de 2009 .
"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage .",neutral,"D' autres mesures incluaient l' accroissement des synergies et des économies d' échelle au sein du Groupe Grimaldi et les ajustements du personnel , les cessions et le report du tonnage excédentaire ."
