Sentence,Sentiment,sentence
"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .",neutral,"La pérdida previa a la imposición ascendió a 1,2 millones de euros , con un beneficio de 2,1 millones de euros en 2004 ."
"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",neutral,"Raute , con sede en Nastola , Finlandia , es una empresa tecnológica al servicio de la industria de productos de madera en todo el mundo ."
"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones .",neutral,"La semana pasada , sin embargo , Nokia anunció que va a perseguir una relación a largo plazo con Microsoft , y hacer que el sistema operativo Windows Phone 7 la base para los teléfonos móviles Nokia ."
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,neutral,El grupo Elcoteq anunció recientemente que los últimos tres meses del año anterior le habían supuesto una importante pérdida de más de 500 millones de coronas ( 32 millones de euros ) para el quinto trimestre .
"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",neutral,"Sin embargo , esto aumenta el tráfico de señalización que desperdicia los recursos de la red y permite que se conecten menos teléfonos inteligentes ."
$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated,positive,$ISRG PT recaudado a $700 de $640 en Leerink - mantiene Outperform calificado
The idea of saving electricity in data transfer is still a new one .,neutral,La idea de ahorrar electricidad en la transferencia de datos sigue siendo nueva .
"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive,"MANAVIGADOR-Septiembre 7 , 2010-Kemira presenta JV indio con el grupo químico finlandés IVRCL Kemira ( HEL : KRA1V ) el martes anunció que ha solicitado un acuerdo para formar una empresa conjunta en la India con la empresa de construcción local IVRCL Infraestructura y Proyectos Ltd ( BOM :530773 ) ."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,"Las ventas netas de Nokia Multimedia ascendieron a 5,7 000 millones de euros , un 45 % más que en el período correspondiente del 2005 ."
Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .,neutral,"Las medidas se pondrán en marcha inmediatamente , y están previstas para el primer trimestre de 2010 ."
"Russian Media Ventures ' minority shareholder Peter Hervy denied the plans to sell OVA Press , the daily said .",neutral,"El accionista de la minoría de Russian Media Ventures, Peter Hervy, negó los planes de vender OVA Press , dijo el diario ."
"Tesco set to sell Kipa, Giraffe businesses - Sky News",negative,"Tesco venderá Kipa, negocios de Giraffe - Sky News"
A PLUMBING business has announced it is sponsoring a professional darts player .,neutral,Un negocio de PLUMBING ha anunciado que está patrocinando a un jugador de dardos profesional.
No more waste-burning facilities should be built .,neutral,No se deben construir más instalaciones de quema de residuos .
"Mr. Mika Korpinen , APAC Vice President for Comptel concludes : `` Comptel is once again demonstrating the importance of providing reliable delivery and enabling time-to-market .",neutral,"El Sr. Mika Korpinen , Vicepresidente de APAC para Comptel concluye : `` Comptel está demostrando una vez más la importancia de proporcionar entrega confiable y permitir el tiempo de comercialización ."
The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,neutral,El nombre de la división de edición e impresión de periódicos Sanoma será cambiado a Sanoma News .
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,positive,Las ventas netas aumentaron de 438 millones EUR al año anterior a 655 millones EUR en abril y junio de 2010 .
The total capacity of the factory will be approximately 100 engines a year .,neutral,La capacidad total de la fábrica será de aproximadamente 100 motores al año.
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,"Los beneficios de explotación se elevaron a 4,7 millones de euros frente a 3,6 millones de euros ."
Shire to buy NPS for $5.2 billion to boost rare disease drugs,positive,Shire comprará NPS por $5.200 millones para impulsar medicamentos de enfermedades raras
The ` buy ' recommendation was reiterated .,positive,"Se reiteró la recomendación de la "" compra "" ."
Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,neutral,El fabricante finlandés de componentes eléctricos Salcomp Oyj ( HEL : SAL1V ) ha anunciado hoy el lanzamiento de su última plataforma de carga Twist.
$aapl high of day just hit. Back at it tomorrow.,positive,$aapl alta del día acaba de golpear. de vuelta en él mañana.
Stakes High for AstraZeneca Heart Drug Facing Tough Competition,negative,Apuntes altos para AstraZeneca drogas del corazón frente a la competencia dura
`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,neutral,"`` Desafortunadamente, el gasto de capital en eficiencia energética ha disminuido junto con el declive de la economía ."
Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,neutral,Ambas fuentes dijeron que Nokia revelaría su nuevo código de teléfono llamado `` Tube '' el 2 de octubre en un evento de analistas y medios en Londres.
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",neutral,"Según el CEO Matti Perkonoja de la empresa matriz HKScan , el rendimiento de la empresa en el primer trimestre de 2010 se ha mantenido claramente por debajo del nivel del período correspondiente en 2009 ."
"AstraZeneca bags another cancer drug deal, this time with Inovio",positive,"AstraZeneca empaqueta otro negocio de drogas contra el cáncer, esta vez con Inovio"
Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,positive,Hearst será capaz de consolidar alrededor del 20 % de todo el mercado ruso para la publicidad en la prensa después de la compra .
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,neutral,"Los beneficios antes de impuestos disminuyeron a 33,8 millones de euros frente a 40,8 millones de euros en el cuarto trimestre del 2005 ."
"Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA .",neutral,"Conference Call Para participar a través de una llamada de conferencia, por favor marque en 5-10 minutos antes del inicio del evento : +44 0 20 7162 0025 Europa o +1 334-á323-á6201 EE.UU. ."
"On the other hand , Finnish sawmills ' production has decreased even more .",negative,"Por otra parte , la producción de aserraderos finlandeses ha disminuido aún más ."
"Finnish newspaper publisher Sanoma , of media group SanomaWSOY , is merging its free sheets Uutislehti 100 and Metro as of mid-September 2008 to form a new free sheet to be named Metro .",neutral,"La editorial finlandesa Sanoma , del grupo de medios SanomaWSOY , está fusionando sus hojas libres Uutislehti 100 y Metro a mediados de septiembre de 2008 para formar una nueva hoja libre que se denominará Metro ."
"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line .",neutral,"El contrato comprende una línea de manipulación de troncos , una línea de pelado y una línea de secado y clasificación de chapas ."
Saunalahti is a part of the Elisa group .,neutral,Saunalahti es parte del grupo Elisa .
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,neutral,"El beneficio neto de Vaisala para el tercer trimestre del 2007 cayó a 3,0 millones de euros ( 4,3 millones de dólares ) de 6,8 millones de euros ( 9,8 millones de dólares ) para el mismo período del 2006 ."
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,negative,Repeticiones ve 2008 beneficio operativo abajo y-y ( Reporting by Helsinki Newsroom ) Palabras clave : TECNOMEN-RESULTADOS
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",neutral,"Los niveles de producción se han acordado con los productores hace mucho tiempo , por lo que una caída del consumo provocará pérdidas ."
"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .",positive,"Bajo los términos del acuerdo de salida con Talvivaara , Cameco proporcionará una inversión inicial , hasta un máximo de $ 60 millones , para cubrir el costo de construcción del circuito de extracción de uranio ."
"$CSX is up today to report.  Wall Street is expecting EPS to be at $0.37, and revenues at $2,732B.",positive,Wall Street espera que el EPS sea de $0.37 e ingresos de $2.732B.
"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,"L&T opera en Finlandia , Suecia , Letonia , Rusia y Noruega ."
$amzn breaking,positive,Romper $amzn
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",positive,"El grupo de consultoría e ingeniería finlandés Poyry Plc ( OMX Helsinki : POY ) dijo el miércoles ( 1 de octubre ) que ha sido adjudicado un contrato por Tanqia Dibba FZC como propietario-ingeniero para el sistema de aguas residuales de Dibba , Emirato de Fujairah , Emiratos Árabes Unidos ."
