Sentence,Sentiment,sentence
"$SPY Less than 0.2% down and people are calling it bearish. Some heading for exits already. Maybe 1% down will be ""the crash""? Disturbing!",negative,"$SPY Weniger als 0,2% nach unten und die Leute nennen es bärisch. Einige Richtung Ausgänge bereits. Vielleicht 1% nach unten wird ""der Absturz""? Störend!"
No blind-spots coming from 1 vantage point allows investigators to see the whole story in high resolution with no unbroken video .,neutral,"Keine Blind-Spots, die von 1 Aussichtspunkt kommen, erlauben es Ermittlern, die ganze Geschichte in hoher Auflösung ohne ungebrochenes Video zu sehen."
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,positive,"Es scheint daher, dass die finnische Reederei Viking Line die Subvention erhalten wird, die sie benötigt, um ihr neues LNG-betanktes Schiff zu bestellen."
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,"Aufgrund des Ergebnisses des ersten Quartals , des bestehenden Auftragsbestands und neuer Auftragsaussichten erwartet das Unternehmen , dass der Umsatz im Gesamtjahr ab 2008 um 25 % kontrahieren wird , die Bruttomarge auf einem gesunden Niveau bleibt und die operative Gewinnmarge aufgrund des geringeren Verkaufsvolumens niedriger sein wird als 2008 ."
The cooperation will double The Switch 's converter capacity .,positive,Die Zusammenarbeit wird die Konverterkapazität des Switches verdoppeln.
"Finnish P+Âyry has been awarded an engineering contract by CFR , the national railway company of Romania .",positive,"Finnische P+Âyry hat einen Ingenieurauftrag von CFR , der nationalen Eisenbahngesellschaft Rumäniens , erhalten ."
Look at that $AMZN > 600,positive,Sehen Sie sich diese $AMZN > 600
"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",neutral,In der Sinteranlage werden Kalkstein und Koksbrise mit dem Eisenerzkonzentrat vermischt und in Klumpenform oder Sinter zur Verwendung in Hochöfen als Rohstoff für die Eisenherstellung gesintert.
"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .",positive,"ADPnews - Jun 30 , 2009 - Der finnische Edelstahlhersteller Outokumpu Oyj HEL : OUT1V sagte gestern , dass er eine dreijährige Kreditfazilität in Höhe von 900 Mio USD mit 1,3 Mrd USD unterzeichnet hat ."
The company does not disclose the sum it applied for .,neutral,Das Unternehmen gibt die beantragte Summe nicht bekannt.
"The total scholarship amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .",neutral,Die Gesamtstipendiumssumme betrug 40.000 Euro und die Empfänger wurden auf Empfehlung von Hochschulen und Sportverbänden ausgewählt .
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",negative,"Der Gewinn vor Steuern belief sich auf 9,0 Mio EUR , gegenüber 36,3 Mio EUR im Jahr 2007 ."
The difference can be explained by the fact that two shipping companies have stopped operating in the Gulf of Finland .,neutral,"Der Unterschied lässt sich dadurch erklären , dass zwei Reedereien ihre Tätigkeit im Finnischen Golf eingestellt haben ."
"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .",negative,"Die Einnahmen der Kommission gingen auf 3,8 Mio EUR zurück , verglichen mit 4,6 Mio EUR im dritten Quartal 2007 ."
$VOLC THIS STOCK HAS A VERY VERY VERY VERY VERY HIGH PROBABILITY OF RALLYING TOMORROW AND/OR EARLY NEXT WEEK,positive,$VOLC DIESES STOCK ES SEHR SEHR SEHR SEHR SEHR HOHE PROBABILITÄT DER RALLYING TOMORROW UND/ODER EHR NÄCHSTE WOCHE
"The market value of one crane is some USD6m , reported the Finnish news agency STT .",neutral,"Der Marktwert eines Krans liegt bei etwa 6 Mio USD , berichtete die finnische Nachrichtenagentur STT ."
"The corresponding increase in the share capital due to these subscriptions with the warrants , in total EUR 1,860.74 , was registered with the Finnish Trade Register on January 4 , 2008 .",neutral,"Die entsprechende Erhöhung des Grundkapitals aufgrund dieser Übernahmen mit den Warrants in Höhe von insgesamt 1.860,74 EUR wurde am 4 . Januar 2008 im finnischen Handelsregister registriert ."
"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative,"ADPnews - 5 . Februar 2010 - Finnischer Immobilieninvestor Sponda Oyj HEL : SDA1V sagte heute , dass er 2009 von einem Gewinn von 29,3 Mio EUR im Jahr 2008 auf einen Nettoverlust von 81,5 Mio EUR in Höhe von 11,8 Mio USD rutschte ."
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , die im Besitz der dänischen Royal Unibrew ist , erhöhte seinen Marktanteil auf 25,18 Prozent von 23,74 Prozent , da Bier Umsatz für die sieben Monate sprang um 14,5 Prozent auf 40,5 Millionen Liter ."
Activision Blizzard Media Networks Announces Record #Esports Viewership https://t.co/729BiqLbtK $ATVI partnered with $HDSI for 9 #tournament,positive,Activision Blizzard Media Networks gibt Rekord #Esports Viewership bekannt https://t.co/729BiqLbtK $ATVI mit $HDSI für 9 #Turnier
"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .",neutral,"Diese Produkte umfassen Personal Communications-Produkte wie Mobiltelefone und deren Teile, Home Communications-Produkte wie Set-Top-Boxen und Elektronik für Flachbildschirme sowie Communications Networks-Produkte wie Basisstationen, Tower-Top-Verstärker und Mikrowellensysteme."
"Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 .",positive,"Die finnische Zahnpflegegruppe Oral Hammaslaakarit Oyj erzielte in den ersten neun Monaten 2006 einen Nettogewinn von 849.000 Euro $ 1,1 mln gegenüber einem Nettoverlust von 331.000 Euro $ 421.000 im gleichen Zeitraum von 2005 ."
"Stora Enso , a global paper , packaging and wood products company , and Neste Oil , a Finnish company engaged in the refining and marketing of oil , have inaugurated the demonstration plant at Varkaus , Finland for biomass to liquids production utilizing forestry residues .",neutral,"Stora Enso , ein globales Unternehmen für Papier-, Verpackungs- und Holzprodukte , und Neste Oil , ein finnisches Unternehmen, das sich mit der Raffination und Vermarktung von Öl beschäftigt , haben die Demonstrationsanlage in Varkaus , Finnland für Biomasse zur Herstellung von Flüssigkeiten mit Hilfe von forstwirtschaftlichen Rückständen eingeweiht ."
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",neutral,"Die nordischen Banken mussten bereits beträchtliche Kredite in Lettland abschreiben , wobei Swedbank , Nordea , DnB NOR und SEB im Zeitraum 2007 bis 2010 Verluste in Höhe von mehr als 1,35 Mrd. USD vor dem Hintergrund einer kurzzeitigen wirtschaftlichen Kernschmelze in Lettland meldeten ."
"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .",neutral,"Finnische Suominen Flexible Packaging schneidet 48 Arbeitsplätze in seiner Einheit in Tampere und zwei in Nastola , in Finnland ."
This is the company 's first contract abroad .,neutral,Dies ist der erste Vertrag des Unternehmens im Ausland .
Why put up costly cell phone towers in thinly populated areas when a few balloons would do ?,neutral,"Warum teure Handytürme in dünn besiedelten Gebieten aufstellen, wenn ein paar Ballons es tun würden?"
The company admits that 36 months is a relatively short time when operating in Russia .,neutral,"Das Unternehmen gibt zu, dass 36 Monate ist eine relativ kurze Zeit, wenn es in Russland ."
Export declined by 6 percent to 16.4 million liters .,negative,"Der Export ging um 6 Prozent auf 16,4 Millionen Liter zurück."
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,negative,"Das Betriebsergebnis fiel von 24,6 Mio EUR im Jahr 2006 auf 15,1 Mio EUR ."
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",negative,"Wir haben auch unsere Preisprognosen für Papier und Verpackung geschnitten , """" sagte ein Analyst mit Goldman Sachs auf einer Notiz am Montag ."
$LEE http://stks.co/24kM LEE ready to exit bankruptcy. Strong volume today.,positive,"$LEE http://stks.co/24kM LEE bereit, den Konkurs zu beenden. Starkes Volumen heute."
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,"Der finnische Hersteller von Hebezeugen Konecranes Oyj sagte am 30 . Juli 2008 , dass sein Nettogewinn im ersten Halbjahr 2008 auf 71,2 Mio . Euro ( 111,1 Mio . $ ) von 57,1 Mio . Euro ( 89,1 Mio . $ ) im gleichen Zeitraum des Jahres 2007 gestiegen sei ."
The new activity will incur an investment of about 5 MEUR .,neutral,Die neue Tätigkeit wird eine Investition in Höhe von etwa 5 Mio . EUR erfordern .
"Tip of the week Panfish like bluegills are great fun to catch , especially for children new to fishing .",neutral,"Tipp der Woche Panfish wie bluegills sind großer Spaß zu fangen, vor allem für Kinder neu zu fischen."
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",neutral,"Der Netto-Cashflow aus betrieblicher Tätigkeit betrug negative 3,1 Mio EUR im Vergleich zu 23,3 Mio EUR im entsprechenden Zeitraum 2009 ."
Added long at friday close  $SPY $LABU $BLUE $AMZN,positive,Lange am Freitag hinzugefügt schließen $SPY $LABU $BLUE $AMZN
The company continued the development of a fully human antibody in its VAP-1 antibody program .,neutral,Das Unternehmen setzte die Entwicklung eines voll menschlichen Antikörpers in seinem VAP-1-Antikörperprogramm fort.
BRIEF-Legal & General's retirement business books 4 billion stg H1 sales,positive,BRIEF-Legal & General's Pensionsgeschäft Bücher 4 Milliarden Stg H1 Umsatz
Okmetic 's silicon wafers are part of a further processing chain that produces end products that improve human interaction and quality of life .,neutral,"Okmetics Siliziumwafer sind Teil einer weiteren Verarbeitungskette, die Endprodukte produziert, die die menschliche Interaktion und Lebensqualität verbessern."
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",positive,"HELSINKI ( AFX ) - Nokian Tyres meldete einen Gewinn vor Steuern im vierten Quartal von 61,5 mln eur , gegenüber 48,6 mln auf der Grundlage der starken Verkäufe ."
"In addition , the production at the Varpaisj+â rvi factory will be stopped at the beginning of April 2009 .",neutral,Außerdem wird die Produktion im Werk Varpaisj+â rvi Anfang April 2009 eingestellt.
GSK joins China trade push as UK trumpets healthcare deals,positive,GSK schließt sich China Handel Push als UK Trompeten Healthcare Deals
These module products will be available for trials during 3Q-07 and for volume deliveries during 4Q-07 .,neutral,Diese Modulprodukte werden für Tests während 3Q-07 und für Volumenlieferungen während 4Q-07 zur Verfügung stehen.
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",neutral,"Der Betriebsverlust belief sich auf 0,9 Mio . EUR und verringerte sich auf einen Gewinn von 2,7 Mio . EUR ."
LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum .,neutral,"LONDON AFX - Fortum sagte, es habe zugestimmt, seine industriellen Wartungsservice-Operationen an Fonds von CapMan für eine nicht offenbarte Summe verwaltet zu verkaufen ."
Global Banking News - 28 September 2010 Tieto Corporation and Pohjola Bank ( PINK : POJLF ) are to cooperate on SWIFT services .,positive,Global Banking News - 28 . September 2010 Die Tieto Corporation und die Pohjola Bank ( PINK : POJLF ) arbeiten bei SWIFT-Diensten zusammen .
The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,neutral,Die derzeitigen Referenzinstrumente sind aufgrund ihres hohen Preises und ihrer Komplexität für den routinemäßigen Einsatz schwierig zu bedienen .
UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,negative,UPDATE 1-Dairy Crest verliert ein Drittel des Milchvertrags von Morrisons
Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,negative,Die Deutsche Bank hat Starbucks Co. $SBUX heruntergestuft https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa
